pnum,date,count,year,nestbox,clear_date,missing_entire_brood,suspected_predation,lay_date,april_lay_date,lay_date_visit_interval,laying_rate,incubation_started,num_broken_eggs,hatch_date,april_hatch_date,incubation_duration,total_egg_weight,num_eggs_weighed,clutch_size,num_chicks,num_chicks_ringed,april_ring_date,ring_day,num_live_chicks,num_dead_chicks,num_fledglings,mean_chick_weight,father,mother,resident,natal_box,year_born,bto_age,age,x,y,type,poly,edge_edi,altitude_m,aspect,northness,habitat_type,soil_type,recorded,total_recordings,missing_recordings,first_recorded,last_recorded,delay,n_vocalisations,repertoire_size,days_from_lay,date_first,date_last
20221MP69,2022-04-10,14,2022,MP69,2022-05-26,,,2022-04-08,8.0,5.0,0.67,True,0,2022-05-01,31.0,15.0,6.45,4.0,9.0,8.0,8,46.0,16.0,8.0,0,8,19.31,ty68329,vs84227,True,MP73,2021.0,5.0,1,448519.72,206960.76,G,2530.82,76.43,69.0764,61.3033,0.480172977,3.0,3.0,True,15,0,2022-04-09,2022-04-11,1.0,164,9.0,2.0,2022-04-09,2022-04-11
20221MP69,2022-04-11,37,2022,MP69,2022-05-26,,,2022-04-08,8.0,5.0,0.67,True,0,2022-05-01,31.0,15.0,6.45,4.0,9.0,8.0,8,46.0,16.0,8.0,0,8,19.31,ty68329,vs84227,True,MP73,2021.0,5.0,1,448519.72,206960.76,G,2530.82,76.43,69.0764,61.3033,0.480172977,3.0,3.0,True,15,0,2022-04-09,2022-04-11,1.0,164,9.0,3.0,2022-04-09,2022-04-11
20221MP74,2022-04-09,0,2022,MP74,2022-05-30,,,2022-04-14,14.0,6.0,,True,0,2022-05-05,35.0,14.0,6.28,4.0,8.0,8.0,8,49.0,15.0,8.0,0,8,17.86,ty69216,ty69444,False,,2021.0,5.0,1,448311.72,206937.76,G,13846.48,0.522256,89.8276,73.1647,0.289621548,3.0,2.0,True,30,0,2022-04-09,2022-04-14,-5.0,597,7.0,-5.0,2022-04-09,2022-04-14
20221MP74,2022-04-10,71,2022,MP74,2022-05-30,,,2022-04-14,14.0,6.0,,True,0,2022-05-05,35.0,14.0,6.28,4.0,8.0,8.0,8,49.0,15.0,8.0,0,8,17.86,ty69216,ty69444,False,,2021.0,5.0,1,448311.72,206937.76,G,13846.48,0.522256,89.8276,73.1647,0.289621548,3.0,2.0,True,30,0,2022-04-09,2022-04-14,-5.0,597,7.0,-4.0,2022-04-09,2022-04-14
20221MP74,2022-04-11,115,2022,MP74,2022-05-30,,,2022-04-14,14.0,6.0,,True,0,2022-05-05,35.0,14.0,6.28,4.0,8.0,8.0,8,49.0,15.0,8.0,0,8,17.86,ty69216,ty69444,False,,2021.0,5.0,1,448311.72,206937.76,G,13846.48,0.522256,89.8276,73.1647,0.289621548,3.0,2.0,True,30,0,2022-04-09,2022-04-14,-5.0,597,7.0,-3.0,2022-04-09,2022-04-14
20221MP74,2022-04-12,106,2022,MP74,2022-05-30,,,2022-04-14,14.0,6.0,,True,0,2022-05-05,35.0,14.0,6.28,4.0,8.0,8.0,8,49.0,15.0,8.0,0,8,17.86,ty69216,ty69444,False,,2021.0,5.0,1,448311.72,206937.76,G,13846.48,0.522256,89.8276,73.1647,0.289621548,3.0,2.0,True,30,0,2022-04-09,2022-04-14,-5.0,597,7.0,-2.0,2022-04-09,2022-04-14
20221MP74,2022-04-13,71,2022,MP74,2022-05-30,,,2022-04-14,14.0,6.0,,True,0,2022-05-05,35.0,14.0,6.28,4.0,8.0,8.0,8,49.0,15.0,8.0,0,8,17.86,ty69216,ty69444,False,,2021.0,5.0,1,448311.72,206937.76,G,13846.48,0.522256,89.8276,73.1647,0.289621548,3.0,2.0,True,30,0,2022-04-09,2022-04-14,-5.0,597,7.0,-1.0,2022-04-09,2022-04-14
20221MP74,2022-04-14,65,2022,MP74,2022-05-30,,,2022-04-14,14.0,6.0,,True,0,2022-05-05,35.0,14.0,6.28,4.0,8.0,8.0,8,49.0,15.0,8.0,0,8,17.86,ty69216,ty69444,False,,2021.0,5.0,1,448311.72,206937.76,G,13846.48,0.522256,89.8276,73.1647,0.289621548,3.0,2.0,True,30,0,2022-04-09,2022-04-14,-5.0,597,7.0,0.0,2022-04-09,2022-04-14
20221MP76,2022-04-09,234,2022,MP76,2022-06-13,,,2022-04-12,12.0,5.0,,,0,,,,,,1.0,,0,,,,0,0,,,,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,30,1,2022-04-09,2022-04-14,-3.0,851,6.0,-3.0,2022-04-09,2022-04-14
20221MP76,2022-04-10,213,2022,MP76,2022-06-13,,,2022-04-12,12.0,5.0,,,0,,,,,,1.0,,0,,,,0,0,,,,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,30,1,2022-04-09,2022-04-14,-3.0,851,6.0,-2.0,2022-04-09,2022-04-14
20221MP76,2022-04-11,154,2022,MP76,2022-06-13,,,2022-04-12,12.0,5.0,,,0,,,,,,1.0,,0,,,,0,0,,,,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,30,1,2022-04-09,2022-04-14,-3.0,851,6.0,-1.0,2022-04-09,2022-04-14
20221MP76,2022-04-12,34,2022,MP76,2022-06-13,,,2022-04-12,12.0,5.0,,,0,,,,,,1.0,,0,,,,0,0,,,,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,30,1,2022-04-09,2022-04-14,-3.0,851,6.0,0.0,2022-04-09,2022-04-14
20221MP76,2022-04-13,311,2022,MP76,2022-06-13,,,2022-04-12,12.0,5.0,,,0,,,,,,1.0,,0,,,,0,0,,,,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,30,1,2022-04-09,2022-04-14,-3.0,851,6.0,1.0,2022-04-09,2022-04-14
20221MP76,2022-04-14,55,2022,MP76,2022-06-13,,,2022-04-12,12.0,5.0,,,0,,,,,,1.0,,0,,,,0,0,,,,,,,,,448390.72,207004.76,G,3366.79,50.0254,81.4573,48.6586,0.660544334,3.0,3.0,True,30,1,2022-04-09,2022-04-14,-3.0,851,6.0,2.0,2022-04-09,2022-04-14
20221MP79,2022-04-09,10,2022,MP79,2022-05-30,,,2022-04-11,11.0,5.0,1.0,True,0,2022-05-06,36.0,16.0,6.79,4.0,10.0,6.0,6,50.0,15.0,6.0,0,6,47.93,ty68302,ty68841,True,MP48,2021.0,5.0,1,448367.72,207167.76,G,3524.51,14.2462,76.8505,78.6639,0.196563955,3.0,3.0,True,30,0,2022-04-09,2022-04-14,-2.0,727,9.0,-2.0,2022-04-09,2022-04-14
20221MP79,2022-04-10,8,2022,MP79,2022-05-30,,,2022-04-11,11.0,5.0,1.0,True,0,2022-05-06,36.0,16.0,6.79,4.0,10.0,6.0,6,50.0,15.0,6.0,0,6,47.93,ty68302,ty68841,True,MP48,2021.0,5.0,1,448367.72,207167.76,G,3524.51,14.2462,76.8505,78.6639,0.196563955,3.0,3.0,True,30,0,2022-04-09,2022-04-14,-2.0,727,9.0,-1.0,2022-04-09,2022-04-14
20221MP79,2022-04-11,123,2022,MP79,2022-05-30,,,2022-04-11,11.0,5.0,1.0,True,0,2022-05-06,36.0,16.0,6.79,4.0,10.0,6.0,6,50.0,15.0,6.0,0,6,47.93,ty68302,ty68841,True,MP48,2021.0,5.0,1,448367.72,207167.76,G,3524.51,14.2462,76.8505,78.6639,0.196563955,3.0,3.0,True,30,0,2022-04-09,2022-04-14,-2.0,727,9.0,0.0,2022-04-09,2022-04-14
20221MP79,2022-04-12,148,2022,MP79,2022-05-30,,,2022-04-11,11.0,5.0,1.0,True,0,2022-05-06,36.0,16.0,6.79,4.0,10.0,6.0,6,50.0,15.0,6.0,0,6,47.93,ty68302,ty68841,True,MP48,2021.0,5.0,1,448367.72,207167.76,G,3524.51,14.2462,76.8505,78.6639,0.196563955,3.0,3.0,True,30,0,2022-04-09,2022-04-14,-2.0,727,9.0,1.0,2022-04-09,2022-04-14
20221MP79,2022-04-13,192,2022,MP79,2022-05-30,,,2022-04-11,11.0,5.0,1.0,True,0,2022-05-06,36.0,16.0,6.79,4.0,10.0,6.0,6,50.0,15.0,6.0,0,6,47.93,ty68302,ty68841,True,MP48,2021.0,5.0,1,448367.72,207167.76,G,3524.51,14.2462,76.8505,78.6639,0.196563955,3.0,3.0,True,30,0,2022-04-09,2022-04-14,-2.0,727,9.0,2.0,2022-04-09,2022-04-14
20221MP79,2022-04-14,328,2022,MP79,2022-05-30,,,2022-04-11,11.0,5.0,1.0,True,0,2022-05-06,36.0,16.0,6.79,4.0,10.0,6.0,6,50.0,15.0,6.0,0,6,47.93,ty68302,ty68841,True,MP48,2021.0,5.0,1,448367.72,207167.76,G,3524.51,14.2462,76.8505,78.6639,0.196563955,3.0,3.0,True,30,0,2022-04-09,2022-04-14,-2.0,727,9.0,3.0,2022-04-09,2022-04-14
20221MP89,2022-04-19,20,2022,MP89,2022-06-14,,,2022-04-18,18.0,6.0,1.0,True,0,2022-05-11,41.0,15.0,7.16,4.0,9.0,8.0,8,55.0,15.0,8.0,0,8,18.76,ty68356,ty70095,True,MP77,2021.0,5.0,1,448096.72,207648.76,G,3958.4,9.82611,82.1434,29.7265,0.868402266,3.0,3.0,True,15,0,2022-04-19,2022-04-21,1.0,144,4.0,1.0,2022-04-19,2022-04-21
20221MP89,2022-04-20,21,2022,MP89,2022-06-14,,,2022-04-18,18.0,6.0,1.0,True,0,2022-05-11,41.0,15.0,7.16,4.0,9.0,8.0,8,55.0,15.0,8.0,0,8,18.76,ty68356,ty70095,True,MP77,2021.0,5.0,1,448096.72,207648.76,G,3958.4,9.82611,82.1434,29.7265,0.868402266,3.0,3.0,True,15,0,2022-04-19,2022-04-21,1.0,144,4.0,2.0,2022-04-19,2022-04-21
20221MP89,2022-04-21,31,2022,MP89,2022-06-14,,,2022-04-18,18.0,6.0,1.0,True,0,2022-05-11,41.0,15.0,7.16,4.0,9.0,8.0,8,55.0,15.0,8.0,0,8,18.76,ty68356,ty70095,True,MP77,2021.0,5.0,1,448096.72,207648.76,G,3958.4,9.82611,82.1434,29.7265,0.868402266,3.0,3.0,True,15,0,2022-04-19,2022-04-21,1.0,144,4.0,3.0,2022-04-19,2022-04-21
20221MP92,2022-04-22,244,2022,MP92,2022-06-15,,,2022-04-20,20.0,10.0,1.0,True,0,,,,6.3,4.0,8.0,,0,,,,0,0,,,,,,,,,447983.72,207936.76,G,2839.25,61.1954,71.6766,50.5395,0.635546107,3.0,3.0,True,15,1,2022-04-22,2022-04-24,2.0,528,8.0,2.0,2022-04-22,2022-04-24
20221MP92,2022-04-23,102,2022,MP92,2022-06-15,,,2022-04-20,20.0,10.0,1.0,True,0,,,,6.3,4.0,8.0,,0,,,,0,0,,,,,,,,,447983.72,207936.76,G,2839.25,61.1954,71.6766,50.5395,0.635546107,3.0,3.0,True,15,1,2022-04-22,2022-04-24,2.0,528,8.0,3.0,2022-04-22,2022-04-24
20221MP92,2022-04-24,115,2022,MP92,2022-06-15,,,2022-04-20,20.0,10.0,1.0,True,0,,,,6.3,4.0,8.0,,0,,,,0,0,,,,,,,,,447983.72,207936.76,G,2839.25,61.1954,71.6766,50.5395,0.635546107,3.0,3.0,True,15,1,2022-04-22,2022-04-24,2.0,528,8.0,4.0,2022-04-22,2022-04-24
20221MP96,2022-04-22,65,2022,MP96,2022-06-14,,,2022-04-23,23.0,6.0,,True,0,2022-05-13,43.0,13.0,5.91,4.0,8.0,7.0,7,57.0,15.0,7.0,0,7,16.06,vz30994,ty68422,True,B11,2019.0,6.0,3,447925.72,207923.76,G,2388.28,74.529,74.021,4.76092,0.996549702,3.0,3.0,True,15,1,2022-04-22,2022-04-24,-1.0,168,5.0,-1.0,2022-04-22,2022-04-24
20221MP96,2022-04-23,332,2022,MP96,2022-06-14,,,2022-04-23,23.0,6.0,,True,0,2022-05-13,43.0,13.0,5.91,4.0,8.0,7.0,7,57.0,15.0,7.0,0,7,16.06,vz30994,ty68422,True,B11,2019.0,6.0,3,447925.72,207923.76,G,2388.28,74.529,74.021,4.76092,0.996549702,3.0,3.0,True,15,1,2022-04-22,2022-04-24,-1.0,168,5.0,0.0,2022-04-22,2022-04-24
20221MP96,2022-04-24,73,2022,MP96,2022-06-14,,,2022-04-23,23.0,6.0,,True,0,2022-05-13,43.0,13.0,5.91,4.0,8.0,7.0,7,57.0,15.0,7.0,0,7,16.06,vz30994,ty68422,True,B11,2019.0,6.0,3,447925.72,207923.76,G,2388.28,74.529,74.021,4.76092,0.996549702,3.0,3.0,True,15,1,2022-04-22,2022-04-24,-1.0,168,5.0,1.0,2022-04-22,2022-04-24
20221MP97,2022-04-21,43,2022,MP97,2022-06-08,,,2022-04-22,22.0,2.0,1.0,True,0,2022-05-12,42.0,13.0,5.0,3.0,8.0,7.0,6,56.0,15.0,6.0,0,6,17.57,,pf71393,,,,,,447796.72,207184.76,G,3938.34,4.85645,120.486,202.501,-0.923872853,3.0,2.0,True,15,2,2022-04-21,2022-04-23,-1.0,105,3.0,-1.0,2022-04-21,2022-04-23
20221MP97,2022-04-22,128,2022,MP97,2022-06-08,,,2022-04-22,22.0,2.0,1.0,True,0,2022-05-12,42.0,13.0,5.0,3.0,8.0,7.0,6,56.0,15.0,6.0,0,6,17.57,,pf71393,,,,,,447796.72,207184.76,G,3938.34,4.85645,120.486,202.501,-0.923872853,3.0,2.0,True,15,2,2022-04-21,2022-04-23,-1.0,105,3.0,0.0,2022-04-21,2022-04-23
20221MP97,2022-04-23,25,2022,MP97,2022-06-08,,,2022-04-22,22.0,2.0,1.0,True,0,2022-05-12,42.0,13.0,5.0,3.0,8.0,7.0,6,56.0,15.0,6.0,0,6,17.57,,pf71393,,,,,,447796.72,207184.76,G,3938.34,4.85645,120.486,202.501,-0.923872853,3.0,2.0,True,15,2,2022-04-21,2022-04-23,-1.0,105,3.0,1.0,2022-04-21,2022-04-23
20221O109,2022-04-14,28,2022,O109,2022-06-01,,,2022-04-14,14.0,6.0,,True,0,2022-05-07,37.0,16.0,6.4,4.0,8.0,8.0,7,51.0,15.0,7.0,0,7,18.4,vs84090,tw41858,True,EX71,2019.0,6.0,3,445869.33,207566.71,G,3097.73,354.29,98.9265,182.84,-0.99877179,2.0,3.0,True,15,0,2022-04-14,2022-04-16,0.0,317,12.0,0.0,2022-04-14,2022-04-16
20221O109,2022-04-15,159,2022,O109,2022-06-01,,,2022-04-14,14.0,6.0,,True,0,2022-05-07,37.0,16.0,6.4,4.0,8.0,8.0,7,51.0,15.0,7.0,0,7,18.4,vs84090,tw41858,True,EX71,2019.0,6.0,3,445869.33,207566.71,G,3097.73,354.29,98.9265,182.84,-0.99877179,2.0,3.0,True,15,0,2022-04-14,2022-04-16,0.0,317,12.0,1.0,2022-04-14,2022-04-16
20221O109,2022-04-16,36,2022,O109,2022-06-01,,,2022-04-14,14.0,6.0,,True,0,2022-05-07,37.0,16.0,6.4,4.0,8.0,8.0,7,51.0,15.0,7.0,0,7,18.4,vs84090,tw41858,True,EX71,2019.0,6.0,3,445869.33,207566.71,G,3097.73,354.29,98.9265,182.84,-0.99877179,2.0,3.0,True,15,0,2022-04-14,2022-04-16,0.0,317,12.0,2.0,2022-04-14,2022-04-16
20221O11,2022-04-14,115,2022,O11,2022-05-31,,,2022-04-13,13.0,7.0,1.0,True,0,2022-05-04,34.0,13.0,6.85,4.0,9.0,8.0,8,48.0,15.0,8.0,0,8,18.83,pf72701,,False,,,6.0,adult,445339.72,208246.76,G,5922.02,33.1017,105.397,247.937,-0.375625859,2.0,3.0,True,15,1,2022-04-14,2022-04-16,1.0,160,4.0,1.0,2022-04-14,2022-04-16
20221O11,2022-04-15,3,2022,O11,2022-05-31,,,2022-04-13,13.0,7.0,1.0,True,0,2022-05-04,34.0,13.0,6.85,4.0,9.0,8.0,8,48.0,15.0,8.0,0,8,18.83,pf72701,,False,,,6.0,adult,445339.72,208246.76,G,5922.02,33.1017,105.397,247.937,-0.375625859,2.0,3.0,True,15,1,2022-04-14,2022-04-16,1.0,160,4.0,2.0,2022-04-14,2022-04-16
20221O11,2022-04-16,1,2022,O11,2022-05-31,,,2022-04-13,13.0,7.0,1.0,True,0,2022-05-04,34.0,13.0,6.85,4.0,9.0,8.0,8,48.0,15.0,8.0,0,8,18.83,pf72701,,False,,,6.0,adult,445339.72,208246.76,G,5922.02,33.1017,105.397,247.937,-0.375625859,2.0,3.0,True,15,1,2022-04-14,2022-04-16,1.0,160,4.0,3.0,2022-04-14,2022-04-16
20221O113,2022-04-20,0,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,-8.0,2022-04-20,2022-04-28
20221O113,2022-04-21,1,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,-7.0,2022-04-20,2022-04-28
20221O113,2022-04-22,0,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,-6.0,2022-04-20,2022-04-28
20221O113,2022-04-23,0,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,-5.0,2022-04-20,2022-04-28
20221O113,2022-04-24,3,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,-4.0,2022-04-20,2022-04-28
20221O113,2022-04-25,8,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,-3.0,2022-04-20,2022-04-28
20221O113,2022-04-26,18,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,-2.0,2022-04-20,2022-04-28
20221O113,2022-04-27,1,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,-1.0,2022-04-20,2022-04-28
20221O113,2022-04-28,22,2022,O113,2022-06-01,,,2022-04-28,28.0,7.0,,,0,,,,6.5,4.0,6.0,,0,,,,0,0,,,,,,,,,445853.33,207841.76,G,5745.6,221.955,122.241,217.466,-0.793714447,2.0,2.0,True,45,3,2022-04-20,2022-04-28,-8.0,39,4.0,0.0,2022-04-20,2022-04-28
20221O119,2022-04-20,0,2022,O119,2022-06-22,,,2022-04-19,19.0,5.0,,True,0,2022-05-09,39.0,15.0,6.9,4.0,6.0,5.0,5,53.0,15.0,5.0,0,5,18.96,,pf71717,,,,,,446051.33,207804.71,G,5316.62,167.778,118.984,161.381,-0.947662587,2.0,2.0,True,15,1,2022-04-20,2022-04-22,1.0,30,3.0,1.0,2022-04-20,2022-04-22
20221O119,2022-04-21,29,2022,O119,2022-06-22,,,2022-04-19,19.0,5.0,,True,0,2022-05-09,39.0,15.0,6.9,4.0,6.0,5.0,5,53.0,15.0,5.0,0,5,18.96,,pf71717,,,,,,446051.33,207804.71,G,5316.62,167.778,118.984,161.381,-0.947662587,2.0,2.0,True,15,1,2022-04-20,2022-04-22,1.0,30,3.0,2.0,2022-04-20,2022-04-22
20221O119,2022-04-22,5,2022,O119,2022-06-22,,,2022-04-19,19.0,5.0,,True,0,2022-05-09,39.0,15.0,6.9,4.0,6.0,5.0,5,53.0,15.0,5.0,0,5,18.96,,pf71717,,,,,,446051.33,207804.71,G,5316.62,167.778,118.984,161.381,-0.947662587,2.0,2.0,True,15,1,2022-04-20,2022-04-22,1.0,30,3.0,3.0,2022-04-20,2022-04-22
20221O14,2022-04-14,134,2022,O14,2022-06-22,,,2022-04-15,15.0,7.0,,True,0,2022-05-06,36.0,13.0,5.0,3.0,9.0,9.0,9,50.0,15.0,9.0,0,9,18.12,pf72506,,True,EX18A,2021.0,5.0,1,445451.72,208171.76,G,1945.68,159.606,114.304,272.784,0.048570849,5.0,2.0,True,15,1,2022-04-14,2022-04-16,-1.0,259,7.0,-1.0,2022-04-14,2022-04-16
20221O14,2022-04-15,39,2022,O14,2022-06-22,,,2022-04-15,15.0,7.0,,True,0,2022-05-06,36.0,13.0,5.0,3.0,9.0,9.0,9,50.0,15.0,9.0,0,9,18.12,pf72506,,True,EX18A,2021.0,5.0,1,445451.72,208171.76,G,1945.68,159.606,114.304,272.784,0.048570849,5.0,2.0,True,15,1,2022-04-14,2022-04-16,-1.0,259,7.0,0.0,2022-04-14,2022-04-16
20221O14,2022-04-16,44,2022,O14,2022-06-22,,,2022-04-15,15.0,7.0,,True,0,2022-05-06,36.0,13.0,5.0,3.0,9.0,9.0,9,50.0,15.0,9.0,0,9,18.12,pf72506,,True,EX18A,2021.0,5.0,1,445451.72,208171.76,G,1945.68,159.606,114.304,272.784,0.048570849,5.0,2.0,True,15,1,2022-04-14,2022-04-16,-1.0,259,7.0,1.0,2022-04-14,2022-04-16
20221O21,2022-04-14,370,2022,O21,2022-06-16,,,2022-04-14,14.0,6.0,1.0,True,0,2022-05-08,38.0,14.0,6.9,4.0,11.0,10.0,10,52.0,15.0,10.0,0,10,18.08,tv44361,te80789,True,O38A,2017.0,6.0,5,445270.72,207991.76,G,1299.88,59.0424,117.521,270.718,0.012531136,2.0,3.0,True,15,0,2022-04-14,2022-04-16,0.0,752,10.0,0.0,2022-04-14,2022-04-16
20221O21,2022-04-15,381,2022,O21,2022-06-16,,,2022-04-14,14.0,6.0,1.0,True,0,2022-05-08,38.0,14.0,6.9,4.0,11.0,10.0,10,52.0,15.0,10.0,0,10,18.08,tv44361,te80789,True,O38A,2017.0,6.0,5,445270.72,207991.76,G,1299.88,59.0424,117.521,270.718,0.012531136,2.0,3.0,True,15,0,2022-04-14,2022-04-16,0.0,752,10.0,1.0,2022-04-14,2022-04-16
20221O21,2022-04-16,227,2022,O21,2022-06-16,,,2022-04-14,14.0,6.0,1.0,True,0,2022-05-08,38.0,14.0,6.9,4.0,11.0,10.0,10,52.0,15.0,10.0,0,10,18.08,tv44361,te80789,True,O38A,2017.0,6.0,5,445270.72,207991.76,G,1299.88,59.0424,117.521,270.718,0.012531136,2.0,3.0,True,15,0,2022-04-14,2022-04-16,0.0,752,10.0,2.0,2022-04-14,2022-04-16
20221O26,2022-04-07,24,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,-8.0,2022-04-07,2022-04-15
20221O26,2022-04-08,6,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,-7.0,2022-04-07,2022-04-15
20221O26,2022-04-09,80,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,-6.0,2022-04-07,2022-04-15
20221O26,2022-04-10,1,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,-5.0,2022-04-07,2022-04-15
20221O26,2022-04-11,15,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,-4.0,2022-04-07,2022-04-15
20221O26,2022-04-12,113,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,-3.0,2022-04-07,2022-04-15
20221O26,2022-04-13,72,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,-2.0,2022-04-07,2022-04-15
20221O26,2022-04-14,104,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,-1.0,2022-04-07,2022-04-15
20221O26,2022-04-15,12,2022,O26,2022-05-31,,,2022-04-15,15.0,4.0,,True,0,2022-05-04,34.0,15.0,6.3,4.0,5.0,5.0,5,48.0,15.0,5.0,0,5,18.88,ty69500,vz31702,False,,2021.0,5.0,1,445161.72,207857.76,G,1646.27,22.1073,109.155,144.048,-0.809509132,5.0,3.0,True,45,4,2022-04-07,2022-04-15,-8.0,375,5.0,0.0,2022-04-07,2022-04-15
